card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Ice Block,0.0,0.6,0.0,20,20,20
Ice Lance,0.0,0.2,0.0,20,20,20
Imp Master,0.15,0.1,0.0,20,20,20
Inner Rage,0.0,0.0,0.1,20,20,20
Ironbeak Owl,0.05,0.0,0.05,20,20,20
Kill Command,0.7,0.0,0.0,20,20,20
Knife Juggler,0.3,0.2,0.0,20,20,20
Kor'kron Elite,0.0,0.0,0.2,20,20,20
Leeroy Jenkins,0.6,0.0,0.05,20,20,20
Leper Gnome,0.05,0.2,0.05,20,20,20
Loot Hoarder,0.0,0.85,0.0,20,20,20
Lorewalker Cho,0.05,0.0,0.0,20,20,20
Mad Scientist,0.85,0.0,0.0,20,20,20
Mana Wraith,0.0,0.1,0.0,20,20,20
Mana Wyrm,0.0,0.5,0.0,20,20,20
Millhouse Manastorm,0.0,0.05,0.0,20,20,20
Mirror Image,0.0,0.25,0.0,20,20,20
Misdirection,0.05,0.0,0.0,20,20,20
Mogu'shan Warden,0.45,0.1,0.05,20,20,20
Molten Giant,0.0,0.55,0.2,20,20,20
Mortal Strike,0.0,0.0,0.05,20,20,20
Mountain Giant,0.0,0.3,0.0,20,20,20
Multi-Shot,0.3,0.0,0.0,20,20,20
Nat Pagle,0.0,0.5,0.1,20,20,20
Novice Engineer,0.0,0.1,0.1,20,20,20
Nozdormu,0.0,0.0,0.1,20,20,20
Pint-Sized Summoner,0.0,0.0,0.05,20,20,20
Polymorph,0.0,0.6,0.0,20,20,20
Pyroblast,0.0,0.25,0.0,20,20,20
Questing Adventurer,0.15,0.05,0.0,20,20,20
Raging Worgen,0.0,0.0,0.1,20,20,20
Ragnaros the Firelord,0.3,0.2,0.75,20,20,20
Rampage,0.0,0.0,0.1,20,20,20
Razorfen Hunter,0.0,0.05,0.0,20,20,20
Reckless Rocketeer,0.0,0.0,0.05,20,20,20
River Crocolisk,0.35,0.0,0.0,20,20,20
Savannah Highmane,0.65,0.0,0.0,20,20,20
Scavenging Hyena,0.35,0.0,0.0,20,20,20
Sen'jin Shieldmasta,0.0,0.4,0.3,20,20,20
Shade of Naxxramas,0.1,0.0,0.0,20,20,20
Shattered Sun Cleric,0.0,0.0,0.2,20,20,20
Shield Block,0.0,0.0,0.8,20,20,20
Shield Slam,0.0,0.0,0.8,20,20,20
Silver Hand Knight,0.0,0.05,0.0,20,20,20
Silvermoon Guardian,0.0,0.0,0.1,20,20,20
Slam,0.0,0.0,0.75,20,20,20
Sludge Belcher,0.0,0.55,0.3,20,20,20
Snipe,0.15,0.0,0.0,20,20,20
Sorcerer's Apprentice,0.0,0.2,0.0,20,20,20
Southsea Deckhand,0.0,0.0,0.05,20,20,20
Spellbender,0.0,0.05,0.0,20,20,20
Spellbreaker,0.0,0.05,0.2,20,20,20
Spiteful Smith,0.0,0.0,0.1,20,20,20
Stampeding Kodo,0.3,0.0,0.1,20,20,20
Starving Buzzard,0.6,0.0,0.0,20,20,20
Stoneskin Gargoyle,0.0,0.0,0.05,20,20,20
Stonetusk Boar,0.35,0.1,0.0,20,20,20
Stormpike Commando,0.0,0.0,0.1,20,20,20
Stormwind Champion,0.0,0.05,0.0,20,20,20
Stormwind Knight,0.0,0.1,0.0,20,20,20
Stranglethorn Tiger,0.3,0.1,0.0,20,20,20
Sylvanas Windrunner,0.0,0.0,0.3,20,20,20
The Black Knight,0.0,0.1,0.2,20,20,20
Thrallmar Farseer,0.0,0.0,0.2,20,20,20
Timber Wolf,0.05,0.0,0.0,20,20,20
Tracking,0.85,0.0,0.0,20,20,20
Tundra Rhino,0.4,0.0,0.0,20,20,20
Twilight Drake,0.2,0.0,0.2,20,20,20
Unleash the Hounds,1.0,0.0,0.0,20,20,20
Unstable Ghoul,0.0,0.05,0.0,20,20,20
Upgrade!,0.0,0.0,0.05,20,20,20
Venture Co. Mercenary,0.05,0.0,0.0,20,20,20
Violet Teacher,0.0,0.1,0.0,20,20,20
Water Elemental,0.0,0.45,0.0,20,20,20
Webspinner,0.3,0.0,0.0,20,20,20
Whirlwind,0.0,0.0,0.85,20,20,20
Wild Pyromancer,0.0,0.2,0.2,20,20,20
Wolfrider,0.2,0.2,0.0,20,20,20
Young Dragonhawk,0.1,0.0,0.0,20,20,20
Young Priestess,0.25,0.0,0.0,20,20,20
Ysera,0.0,0.0,0.3,20,20,20
Zombie Chow,0.0,0.2,0.05,20,20,20
