card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Upgrade!,0.0,0.0,0.25,20,20,20
Vaporize,0.0,0.3,0.0,20,20,20
Warsong Commander,0.0,0.0,0.4,20,20,20
Water Elemental,0.0,0.6,0.0,20,20,20
Webspinner,0.65,0.0,0.0,20,20,20
Whirlwind,0.0,0.0,0.35,20,20,20
Wild Pyromancer,0.0,0.2,0.0,20,20,20
Windfury Harpy,0.0,0.05,0.0,20,20,20
Wisp,0.0,0.05,0.0,20,20,20
Wolfrider,0.0,0.3,0.0,20,20,20
Young Priestess,0.2,0.0,0.0,20,20,20
Youthful Brewmaster,0.0,0.05,0.0,20,20,20
Ysera,0.0,0.2,0.1,20,20,20
