card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Flesheating Ghoul,0.0,0.0,0.05,20,20,20
Freezing Trap,0.15,0.0,0.0,20,20,20
Frost Elemental,0.0,0.0,0.05,20,20,20
Frost Nova,0.0,0.15,0.0,20,20,20
Frostbolt,0.0,1.0,0.0,20,20,20
Frothing Berserker,0.0,0.0,0.7,20,20,20
Gadgetzan Auctioneer,0.45,0.3,0.45,20,20,20
Gnomish Inventor,0.4,0.0,0.0,20,20,20
Gorehowl,0.0,0.0,0.25,20,20,20
Grommash Hellscream,0.0,0.0,0.65,20,20,20
Gurubashi Berserker,0.0,0.15,0.0,20,20,20
Harrison Jones,0.0,0.0,0.35,20,20,20
Harvest Golem,0.0,0.1,0.2,20,20,20
Haunted Creeper,0.55,0.0,0.0,20,20,20
Heroic Strike,0.0,0.0,0.2,20,20,20
Houndmaster,0.5,0.0,0.0,20,20,20
Hunter's Mark,0.55,0.0,0.0,20,20,20
Ice Barrier,0.0,0.55,0.0,20,20,20
Ice Block,0.0,0.1,0.0,20,20,20
Ice Lance,0.0,0.5,0.0,20,20,20
Imp Master,0.0,0.0,0.05,20,20,20
Injured Blademaster,0.0,0.05,0.0,20,20,20
Inner Rage,0.0,0.0,0.6,20,20,20
Ironbeak Owl,0.4,0.05,0.0,20,20,20
Jungle Panther,0.0,0.05,0.0,20,20,20
Kill Command,1.0,0.0,0.0,20,20,20
Kirin Tor Mage,0.0,0.05,0.0,20,20,20
Knife Juggler,0.0,0.2,0.0,20,20,20
Kobold Geomancer,0.0,0.05,0.05,20,20,20
Kor'kron Elite,0.0,0.0,0.2,20,20,20
Leeroy Jenkins,0.05,0.05,0.1,20,20,20
Leper Gnome,0.2,0.25,0.3,20,20,20
Loatheb,0.2,0.0,0.0,20,20,20
Loot Hoarder,0.2,0.35,0.0,20,20,20
Lorewalker Cho,0.0,0.0,0.05,20,20,20
Mad Bomber,0.3,0.0,0.05,20,20,20
Mad Scientist,0.15,0.0,0.0,20,20,20
Maexxna,0.0,0.05,0.0,20,20,20
Mana Addict,0.0,0.05,0.0,20,20,20
Mana Wyrm,0.0,0.85,0.0,20,20,20
Master Swordsmith,0.0,0.0,0.15,20,20,20
Mirror Image,0.0,0.85,0.0,20,20,20
Misdirection,0.5,0.0,0.0,20,20,20
Mogu'shan Warden,0.0,0.05,0.0,20,20,20
Molten Giant,0.0,0.2,0.1,20,20,20
Mortal Strike,0.0,0.0,0.3,20,20,20
Mountain Giant,0.0,0.2,0.0,20,20,20
Multi-Shot,0.45,0.0,0.0,20,20,20
Murloc Raider,0.0,0.05,0.0,20,20,20
Murloc Tidecaller,0.4,0.0,0.0,20,20,20
Murloc Tidehunter,0.0,0.0,0.05,20,20,20
Nat Pagle,0.0,0.05,0.0,20,20,20
Nightblade,0.0,0.0,0.1,20,20,20
Novice Engineer,0.0,0.15,0.0,20,20,20
Oasis Snapjaw,0.1,0.0,0.0,20,20,20
Ogre Magi,0.0,0.4,0.0,20,20,20
Polymorph,0.0,0.65,0.0,20,20,20
Priestess of Elune,0.0,0.05,0.0,20,20,20
Pyroblast,0.0,0.35,0.0,20,20,20
Raging Worgen,0.0,0.1,0.3,20,20,20
Ragnaros the Firelord,0.0,0.15,0.25,20,20,20
Rampage,0.0,0.0,0.2,20,20,20
Razorfen Hunter,0.3,0.0,0.05,20,20,20
River Crocolisk,0.15,0.05,0.0,20,20,20
Savannah Highmane,0.35,0.0,0.0,20,20,20
Scarlet Crusader,0.0,0.05,0.0,20,20,20
Scavenging Hyena,0.4,0.0,0.0,20,20,20
Secretkeeper,0.0,0.0,0.2,20,20,20
Sen'jin Shieldmasta,0.0,0.05,0.0,20,20,20
Shield Block,0.0,0.0,0.8,20,20,20
Shield Slam,0.0,0.0,0.65,20,20,20
Silver Hand Knight,0.2,0.05,0.0,20,20,20
Silverback Patriarch,0.0,0.0,0.05,20,20,20
Silvermoon Guardian,0.35,0.0,0.0,20,20,20
Slam,0.0,0.0,0.45,20,20,20
Sludge Belcher,0.5,0.65,0.1,20,20,20
Snipe,0.45,0.0,0.0,20,20,20
Sorcerer's Apprentice,0.0,0.65,0.0,20,20,20
Southsea Captain,0.05,0.0,0.0,20,20,20
Spellbreaker,0.0,0.0,0.55,20,20,20
Spiteful Smith,0.0,0.0,0.05,20,20,20
Stampeding Kodo,0.35,0.0,0.0,20,20,20
Starving Buzzard,1.0,0.0,0.0,20,20,20
Stonetusk Boar,0.55,0.05,0.0,20,20,20
Stormwind Knight,0.0,0.15,0.0,20,20,20
Stranglethorn Tiger,0.0,0.0,0.1,20,20,20
Sunwalker,0.0,0.0,0.1,20,20,20
Sylvanas Windrunner,0.0,0.05,0.0,20,20,20
The Black Knight,0.0,0.0,0.1,20,20,20
Timber Wolf,0.55,0.0,0.0,20,20,20
Tinkmaster Overspark,0.0,0.05,0.0,20,20,20
Tracking,0.9,0.0,0.0,20,20,20
Tundra Rhino,0.15,0.0,0.0,20,20,20
Twilight Drake,0.0,0.0,0.05,20,20,20
Undertaker,0.0,0.35,0.0,20,20,20
Unleash the Hounds,0.6,0.0,0.0,20,20,20
Unstable Ghoul,0.0,0.0,0.05,20,20,20
Upgrade!,0.0,0.0,0.05,20,20,20
Vaporize,0.0,0.3,0.0,20,20,20
Violet Teacher,0.0,0.0,0.15,20,20,20
Voodoo Doctor,0.05,0.0,0.0,20,20,20
War Golem,0.0,0.1,0.0,20,20,20
Water Elemental,0.0,0.35,0.0,20,20,20
Webspinner,0.35,0.0,0.0,20,20,20
Whirlwind,0.0,0.0,0.7,20,20,20
Wild Pyromancer,0.15,0.0,0.35,20,20,20
Windfury Harpy,0.0,0.05,0.0,20,20,20
Wolfrider,0.05,0.3,0.1,20,20,20
Young Dragonhawk,0.15,0.0,0.0,20,20,20
