card,hunter_share,mage_share,warrior_share,hunter_n_elites,mage_n_elites,warrior_n_elites
Secretkeeper,0.0,0.1,0.0,20,20,20
Shattered Sun Cleric,0.0,0.1,0.05,20,20,20
Shield Block,0.0,0.0,0.45,20,20,20
Shield Slam,0.0,0.0,0.45,20,20,20
Shieldbearer,0.0,0.0,0.05,20,20,20
Silvermoon Guardian,0.0,0.0,0.05,20,20,20
Slam,0.0,0.0,0.65,20,20,20
Sludge Belcher,0.15,0.8,0.0,20,20,20
Snipe,0.4,0.0,0.0,20,20,20
Sorcerer's Apprentice,0.0,0.35,0.0,20,20,20
Southsea Captain,0.15,0.05,0.0,20,20,20
Stampeding Kodo,0.4,0.0,0.0,20,20,20
Starving Buzzard,1.0,0.0,0.0,20,20,20
Stonetusk Boar,0.3,0.0,0.0,20,20,20
Sunfury Protector,0.0,0.05,0.0,20,20,20
Sunwalker,0.0,0.1,0.0,20,20,20
Sylvanas Windrunner,0.0,0.05,0.05,20,20,20
The Black Knight,0.15,0.25,0.0,20,20,20
Timber Wolf,0.7,0.0,0.0,20,20,20
Tinkmaster Overspark,0.0,0.0,0.2,20,20,20
Tracking,0.3,0.0,0.0,20,20,20
Twilight Drake,0.0,0.0,0.05,20,20,20
Unleash the Hounds,0.85,0.0,0.0,20,20,20
Vaporize,0.0,0.3,0.0,20,20,20
Venture Co. Mercenary,0.0,0.05,0.0,20,20,20
Violet Teacher,0.0,0.15,0.0,20,20,20
Voodoo Doctor,0.0,0.15,0.0,20,20,20
Warsong Commander,0.0,0.0,0.55,20,20,20
Water Elemental,0.0,0.45,0.0,20,20,20
Webspinner,0.45,0.0,0.0,20,20,20
Whirlwind,0.0,0.0,0.35,20,20,20
Wild Pyromancer,0.0,0.05,0.0,20,20,20
Wolfrider,0.2,0.0,0.2,20,20,20
Youthful Brewmaster,0.0,0.05,0.0,20,20,20
Ysera,0.0,0.0,0.05,20,20,20
